onset	duration	trial_type	sample	value
13.96454092581096	0.0	Legal_Incorrect_8	28411	598
18.068722993690354	0.0	Legal_Correct_8	36761	594
21.972365386875765	0.0	Legal_Correct_8	44703	594
25.85929614050334	0.0	Legal_Incorrect_8	52611	598
29.77965017324658	0.0	Legal_Correct_8	60587	594
33.66707244568468	0.0	Legal_Incorrect_8	68496	598
37.470445001523096	0.0	Legal_Incorrect_8	76234	598
41.37457891351903	0.0	Legal_Correct_8	84177	594
45.37849114405143	0.0	Illegal_Incorrect_8	92323	600
49.06537374179555	0.0	Legal_Correct_8	99824	594
52.752256339539656	0.0	Illegal_Correct_8	107325	596
56.75616857007206	0.0	Illegal_Incorrect_8	115471	600
60.576252765468304	0.0	Legal_Incorrect_8	123243	598
64.24642372365459	0.0	Illegal_Correct_8	130710	596
68.4675872684388	0.0	Legal_Incorrect_8	139298	598
72.45478785941339	0.0	Illegal_Correct_8	147410	596
76.25865193406231	0.0	Legal_Incorrect_8	155149	598
80.16229432724772	0.0	Illegal_Correct_8	163091	596
84.2659848763166	0.0	Legal_Incorrect_8	171440	598
88.47043678154299	0.0	Illegal_Correct_8	179994	596
92.4743490120754	0.0	Legal_Incorrect_8	188140	598
96.16123160981951	0.0	Illegal_Correct_8	195641	596
100.06487400300492	0.0	Legal_Correct_8	203583	594
103.76846824030686	0.0	Illegal_Incorrect_8	211118	600
107.85593866862843	0.0	Legal_Incorrect_8	219434	598
111.96012073650782	0.0	Legal_Correct_8	227784	594
116.16408112292368	0.0	Legal_Incorrect_8	236337	598
120.26826319080308	0.0	Legal_Correct_8	244687	594
124.37244525868248	0.0	Illegal_Incorrect_8	253037	600
128.5596940055405	0.0	Legal_Correct_8	261556	594
132.76365439195638	0.0	Legal_Correct_8	270109	594
136.95139465762492	0.0	Legal_Incorrect_8	278629	598
140.45494073904342	0.0	Illegal_Incorrect_8	285757	600
144.4583614507653	0.0	Legal_Correct_8	293902	594
148.36249536276122	0.0	Legal_Correct_8	301845	594
152.16586791859964	0.0	Legal_Incorrect_8	309583	598
156.37031982382604	0.0	Illegal_Correct_8	318137	596
160.2572505774536	0.0	Legal_Incorrect_8	326045	598
164.261162807986	0.0	Legal_Correct_8	334191	594
168.2650750385184	0.0	Legal_Incorrect_8	342337	598
172.05222747360952	0.0	Legal_Correct_8	350042	594
175.85609154825846	0.0	Legal_Incorrect_8	357781	598
180.07676357423216	0.0	Illegal_Correct_8	366368	596
183.76364617197626	0.0	Legal_Incorrect_8	373869	598
187.86782823985567	0.0	Illegal_Correct_8	382219	596
191.6716923145046	0.0	Legal_Incorrect_8	389958	598
195.75867122401564	0.0	Legal_Incorrect_8	398273	598
199.7458718149902	0.0	Legal_Correct_8	406385	594
203.86676552242744	0.0	Legal_Correct_8	414769	594
207.87067775295984	0.0	Legal_Incorrect_8	422915	598
211.9581481812814	0.0	Legal_Correct_8	431231	594
215.97877205137164	0.0	Legal_Incorrect_8	439411	598
219.6489430095579	0.0	Illegal_Incorrect_8	446878	600
223.8696150355316	0.0	Legal_Correct_8	455465	594
228.05735530120018	0.0	Legal_Correct_8	463985	594
232.16153736907955	0.0	Legal_Incorrect_8	472335	598
235.84792844801316	0.0	Legal_Incorrect_8	479835	598
239.86855231810338	0.0	Illegal_Correct_8	488015	596
244.07300422332978	0.0	Legal_Incorrect_8	496569	598
247.8601566584209	0.0	Illegal_Correct_8	504274	596
251.6635292142593	0.0	Legal_Correct_8	512012	594
255.35041181200341	0.0	Legal_Incorrect_8	519513	598
259.35432404253584	0.0	Legal_Incorrect_8	527659	598
263.14147647762695	0.0	Illegal_Correct_8	535364	596
267.2623701850641	0.0	Legal_Correct_8	543748	594
270.9659644223661	0.0	Illegal_Incorrect_8	551283	600
275.1532131692241	0.0	Legal_Incorrect_8	559802	598
279.27410687666134	0.0	Illegal_Correct_8	568186	596
283.4451355027721	0.0	Legal_Incorrect_8	576672	598
287.36548953551534	0.0	Legal_Correct_8	584648	594
291.05237213325944	0.0	Legal_Correct_8	592149	594
295.2730441592331	0.0	Illegal_Incorrect_8	600736	600
298.9604182757878	0.0	Legal_Correct_8	608238	594
303.16388714339314	0.0	Illegal_Incorrect_8	616790	600
306.96775121804205	0.0	Legal_Incorrect_8	624529	598
310.9716634485745	0.0	Legal_Correct_8	632675	594
315.07584551645385	0.0	Legal_Incorrect_8	641025	598
318.86299795154497	0.0	Legal_Correct_8	648730	594
322.7666403447304	0.0	Legal_Correct_8	656672	594
326.5705044193793	0.0	Legal_Incorrect_8	664411	598
330.4574351730069	0.0	Legal_Correct_8	672319	594
334.46134740353926	0.0	Legal_Incorrect_8	680465	598
338.3654813155352	0.0	Illegal_Incorrect_8	688408	600
342.05236391327935	0.0	Legal_Correct_8	695909	594
345.85573646911774	0.0	Illegal_Correct_8	703647	596
349.5598222252302	0.0	Illegal_Incorrect_8	711183	600
353.58044609532044	0.0	Legal_Incorrect_8	719363	598
357.25061705350674	0.0	Illegal_Correct_8	726830	596
361.17097108624995	0.0	Legal_Incorrect_8	734806	598
