onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 3.000	instruction	0	0	 0.000
 3.000	 3.000	filler	0	0	 0.000
 6.000	 1.000	fixation_cross	0	0	 0.000
 7.000	 0.800	pres	1	0	 2147483.647
 7.800	 1.500	resp	0	0	 0.000
 9.300	 0.400	jitter	0	0	 0.000
 9.700	 1.000	fixation_cross	0	0	 0.000
 10.700	 0.800	pres	1	0	 2147483.647
 11.500	 1.500	resp	0	0	 0.000
 13.000	 0.900	jitter	0	0	 0.000
 13.900	 1.000	fixation_cross	0	0	 0.000
 14.900	 0.800	pres	1	0	 2147483.647
 15.700	 1.500	resp	0	0	 0.000
 17.200	 0.500	jitter	0	0	 0.000
 17.700	 1.000	fixation_cross	0	0	 0.000
 18.700	 0.800	pres	1	0	 2147483.647
 19.500	 1.500	resp	0	0	 0.000
 21.000	 0.700	jitter	0	0	 0.000
 21.700	 1.000	fixation_cross	0	0	 0.000
 22.700	 0.800	pres	1	0	 2147483.647
 23.500	 1.501	resp	0	0	 0.000
 25.001	 0.799	jitter	0	0	 0.000
 25.800	 1.000	fixation_cross	0	0	 0.000
 26.800	 0.800	pres	1	0	 2147483.647
 27.600	 1.500	resp	0	0	 0.000
 29.100	 0.601	jitter	0	0	 0.000
 29.701	 0.999	fixation_cross	0	0	 0.000
 30.700	 0.800	pres	1	0	 2147483.647
 31.500	 1.500	resp	0	0	 0.000
 33.000	 0.500	jitter	0	0	 0.000
 33.500	 1.000	fixation_cross	0	0	 0.000
 34.500	 0.800	pres	1	0	 2147483.647
 35.300	 1.500	resp	0	0	 0.000
 36.800	 0.600	jitter	0	0	 0.000
 37.400	 1.000	fixation_cross	0	0	 0.000
 38.400	 0.800	pres	1	0	 2147483.647
 39.200	 1.500	resp	0	0	 0.000
 40.700	 0.400	jitter	0	0	 0.000
 41.100	 1.000	fixation_cross	0	0	 0.000
 42.100	 0.801	pres	1	0	 2147483.647
 42.901	 1.499	resp	0	0	 0.000
 44.400	 0.400	jitter	0	0	 0.000
 44.800	 1.000	fixation_cross	0	0	 0.000
 45.800	 0.800	pres	1	0	 2147483.647
 46.600	 1.500	resp	0	0	 0.000
 48.100	 0.900	jitter	0	0	 0.000
 49.000	 1.000	fixation_cross	0	0	 0.000
 50.000	 0.800	pres	1	0	 2147483.647
 50.800	 1.500	resp	0	0	 0.000
 52.300	 0.800	jitter	0	0	 0.000
 53.100	 1.000	fixation_cross	0	0	 0.000
 54.100	 0.800	pres	1	0	 2147483.647
 54.900	 1.500	resp	0	0	 0.000
 56.400	 0.800	jitter	0	0	 0.000
 57.200	 1.000	fixation_cross	0	0	 0.000
 58.200	 0.801	pres	1	0	 2147483.647
 59.001	 1.499	resp	0	0	 0.000
 60.500	 0.900	jitter	0	0	 0.000
 61.400	 1.000	fixation_cross	0	0	 0.000
 62.400	 0.800	pres	1	0	 2147483.647
 63.200	 1.500	resp	0	0	 0.000
 64.700	 0.401	jitter	0	0	 0.000
 65.101	 0.999	fixation_cross	0	0	 0.000
 66.100	 0.800	pres	1	0	 2147483.647
 66.900	 1.500	resp	0	0	 0.000
 68.400	 0.700	jitter	0	0	 0.000
 69.100	 1.000	fixation_cross	0	0	 0.000
 70.100	 0.800	pres	1	0	 2147483.647
 70.900	 1.500	resp	0	0	 0.000
 72.400	 0.400	jitter	0	0	 0.000
 72.800	 1.000	fixation_cross	0	0	 0.000
 73.800	 0.800	pres	1	0	 2147483.647
 74.600	 1.500	resp	0	0	 0.000
 76.100	 0.400	jitter	0	0	 0.000
 76.500	 1.000	fixation_cross	0	0	 0.000
 77.500	 0.800	pres	1	0	 2147483.647
 78.300	 1.500	resp	0	0	 0.000
 79.800	 0.400	jitter	0	0	 0.000
 80.200	 1.000	fixation_cross	0	0	 0.000
 81.200	 0.800	pres	1	0	 2147483.647
 82.000	 1.500	resp	0	0	 0.000
 83.500	 0.500	jitter	0	0	 0.000
 84.000	 1.000	fixation_cross	0	0	 0.000
 85.000	 0.800	pres	1	0	 2147483.647
 85.800	 1.500	resp	0	0	 0.000
 87.300	 0.600	jitter	0	0	 0.000
 87.900	 1.000	fixation_cross	0	0	 0.000
 88.900	 0.800	pres	1	0	 2147483.647
 89.700	 1.500	resp	0	0	 0.000
 91.200	 0.901	jitter	0	0	 0.000
 92.101	 0.999	fixation_cross	0	0	 0.000
 93.100	 0.800	pres	1	0	 2147483.647
 93.900	 1.500	resp	0	0	 0.000
 95.400	 0.700	jitter	0	0	 0.000
 96.100	 1.000	fixation_cross	0	0	 0.000
 97.100	 0.800	pres	1	0	 2147483.647
 97.900	 1.500	resp	0	0	 0.000
 99.400	 0.700	jitter	0	0	 0.000
 100.100	 1.000	fixation_cross	0	0	 0.000
 101.100	 0.800	pres	1	0	 2147483.647
 101.900	 1.500	resp	0	0	 0.000
