onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 3.000	instruction	0	0	 0.000
 3.000	 3.000	filler	0	0	 0.000
 6.000	 1.000	fixation_cross	0	0	 0.000
 7.000	 0.800	pres	1	0	 2147483.647
 7.800	 1.500	resp	0	0	 0.000
 9.300	 0.600	jitter	0	0	 0.000
 9.900	 1.000	fixation_cross	0	0	 0.000
 10.900	 0.800	pres	1	0	 2147483.647
 11.700	 1.500	resp	0	0	 0.000
 13.200	 0.500	jitter	0	0	 0.000
 13.700	 1.000	fixation_cross	0	0	 0.000
 14.700	 0.800	pres	1	0	 2147483.647
 15.500	 1.500	resp	0	0	 0.000
 17.000	 0.800	jitter	0	0	 0.000
 17.800	 1.000	fixation_cross	0	0	 0.000
 18.800	 0.800	pres	1	0	 2147483.647
 19.600	 1.500	resp	0	0	 0.000
 21.100	 0.600	jitter	0	0	 0.000
 21.700	 1.000	fixation_cross	0	0	 0.000
 22.700	 0.800	pres	1	0	 2147483.647
 23.500	 1.500	resp	0	0	 0.000
 25.000	 0.700	jitter	0	0	 0.000
 25.700	 1.000	fixation_cross	0	0	 0.000
 26.700	 0.800	pres	1	0	 2147483.647
 27.500	 1.500	resp	0	0	 0.000
 29.000	 0.700	jitter	0	0	 0.000
 29.700	 1.000	fixation_cross	0	0	 0.000
 30.700	 0.800	pres	1	0	 2147483.647
 31.500	 1.500	resp	0	0	 0.000
 33.000	 0.800	jitter	0	0	 0.000
 33.800	 1.000	fixation_cross	0	0	 0.000
 34.800	 0.800	pres	1	0	 2147483.647
 35.600	 1.500	resp	0	0	 0.000
 37.100	 0.900	jitter	0	0	 0.000
 38.000	 1.000	fixation_cross	0	0	 0.000
 39.000	 0.800	pres	1	0	 2147483.647
 39.800	 1.500	resp	0	0	 0.000
 41.300	 0.500	jitter	0	0	 0.000
 41.800	 1.000	fixation_cross	0	0	 0.000
 42.800	 0.800	pres	1	0	 2147483.647
 43.600	 1.500	resp	0	0	 0.000
 45.100	 0.500	jitter	0	0	 0.000
 45.600	 1.000	fixation_cross	0	0	 0.000
 46.600	 0.800	pres	1	0	 2147483.647
 47.400	 1.500	resp	0	0	 0.000
 48.900	 0.400	jitter	0	0	 0.000
 49.300	 1.000	fixation_cross	0	0	 0.000
 50.300	 0.800	pres	1	0	 2147483.647
 51.100	 1.500	resp	0	0	 0.000
 52.600	 0.900	jitter	0	0	 0.000
 53.500	 1.000	fixation_cross	0	0	 0.000
 54.500	 0.800	pres	1	0	 2147483.647
 55.300	 1.501	resp	0	0	 0.000
 56.801	 0.399	jitter	0	0	 0.000
 57.200	 1.000	fixation_cross	0	0	 0.000
 58.200	 0.800	pres	1	0	 2147483.647
 59.000	 1.500	resp	0	0	 0.000
 60.500	 0.400	jitter	0	0	 0.000
 60.900	 1.000	fixation_cross	0	0	 0.000
 61.900	 0.800	pres	1	0	 2147483.647
 62.700	 1.500	resp	0	0	 0.000
 64.200	 0.900	jitter	0	0	 0.000
 65.100	 1.000	fixation_cross	0	0	 0.000
 66.100	 0.800	pres	1	0	 2147483.647
 66.900	 1.500	resp	0	0	 0.000
 68.400	 0.600	jitter	0	0	 0.000
 69.000	 1.000	fixation_cross	0	0	 0.000
 70.000	 0.800	pres	1	0	 2147483.647
 70.800	 1.500	resp	0	0	 0.000
 72.300	 0.800	jitter	0	0	 0.000
 73.100	 1.000	fixation_cross	0	0	 0.000
 74.100	 0.800	pres	1	0	 2147483.647
 74.900	 1.500	resp	0	0	 0.000
 76.400	 0.900	jitter	0	0	 0.000
 77.300	 1.000	fixation_cross	0	0	 0.000
 78.300	 0.800	pres	1	0	 2147483.647
 79.100	 1.500	resp	0	0	 0.000
 80.600	 0.800	jitter	0	0	 0.000
 81.400	 1.000	fixation_cross	0	0	 0.000
 82.400	 0.800	pres	1	0	 2147483.647
 83.200	 1.500	resp	0	0	 0.000
 84.700	 0.600	jitter	0	0	 0.000
 85.300	 1.000	fixation_cross	0	0	 0.000
 86.300	 0.800	pres	1	0	 2147483.647
 87.100	 1.500	resp	0	0	 0.000
 88.600	 0.900	jitter	0	0	 0.000
 89.500	 1.000	fixation_cross	0	0	 0.000
 90.500	 0.800	pres	1	0	 2147483.647
 91.300	 1.500	resp	0	0	 0.000
 92.800	 0.800	jitter	0	0	 0.000
 93.600	 1.000	fixation_cross	0	0	 0.000
 94.600	 0.800	pres	1	0	 2147483.647
 95.400	 1.500	resp	0	0	 0.000
 96.900	 0.700	jitter	0	0	 0.000
 97.600	 1.000	fixation_cross	0	0	 0.000
 98.600	 0.800	pres	1	0	 2147483.647
 99.400	 1.501	resp	0	0	 0.000
 100.901	 0.699	jitter	0	0	 0.000
 101.600	 1.000	fixation_cross	0	0	 0.000
 102.600	 0.800	pres	1	0	 2147483.647
 103.400	 1.500	resp	0	0	 0.000
