onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.913	instruction	0	0	 0.000
 2.913	 3.000	filler	0	0	 0.000
 5.913	 0.800	fixation_cross	0	0	 0.000
 6.713	 1.200	pres	1	0	 2147483.647
 7.913	 2.301	resp	0	0	 0.000
 10.214	 2.199	jitter	0	0	 0.000
 12.413	 0.800	fixation_cross	0	0	 0.000
 13.213	 1.200	pres	1	0	 2147483.647
 14.413	 2.300	resp	0	0	 0.000
 16.713	 1.400	jitter	0	0	 0.000
 18.113	 0.800	fixation_cross	0	0	 0.000
 18.913	 1.200	pres	1	0	 2147483.647
 20.113	 2.300	resp	0	0	 0.000
 22.413	 1.400	jitter	0	0	 0.000
 23.813	 0.800	fixation_cross	0	0	 0.000
 24.613	 1.200	pres	1	0	 2147483.647
 25.813	 2.300	resp	0	0	 0.000
 28.113	 1.367	jitter	0	0	 0.000
