onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 3.000	instruction	0	0	 0.000
 3.000	 3.000	filler	0	0	 0.000
 6.000	 0.800	fixation_cross	0	0	 0.000
 6.800	 1.200	pres	1	0	 2147483.647
 8.000	 2.300	resp	0	0	 0.000
 10.300	 2.200	jitter	0	0	 0.000
 12.500	 0.800	fixation_cross	0	0	 0.000
 13.300	 1.200	pres	1	0	 2147483.647
 14.500	 2.300	resp	0	0	 0.000
 16.800	 1.401	jitter	0	0	 0.000
 18.201	 0.799	fixation_cross	0	0	 0.000
 19.000	 1.200	pres	1	0	 2147483.647
 20.200	 2.300	resp	0	0	 0.000
 22.500	 1.400	jitter	0	0	 0.000
 23.900	 0.800	fixation_cross	0	0	 0.000
 24.700	 1.200	pres	1	0	 2147483.647
 25.900	 2.300	resp	0	0	 0.000
 28.200	 1.400	jitter	0	0	 0.000
